county_id,area,population
37153,"{""type"": ""Feature"", ""id"": ""37153"", ""properties"": {""name"": ""Richmond""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-80.07564720687206, 35.143195041340405], [-80.02180779697797, 35.13718162350623], [-79.98232556305562, 35.15865811577115], [-79.89977180121801, 35.16209435453354], [-79.84952168531684, 35.18357084679846], [-79.74902145351453, 35.1732621305113], [-79.67364627966279, 35.17498024989249], [-79.61262828178282, 35.16381247391473], [-79.57314604786048, 35.12257760876608], [-79.57673534185342, 35.07017496763967], [-79.50136016800168, 35.06416154980549], [-79.4582886400864, 35.043544117231164], [-79.57314604786048, 34.99200053579535], [-79.5839139298393, 34.955060969099684], [-79.56237816588165, 34.91038986518865], [-79.62698545775457, 34.85197380622806], [-79.62339616376164, 34.827061075200746], [-79.69159274962749, 34.804725523245224], [-79.92848615316153, 34.80644364262642], [-79.90336109521095, 34.854550985299845], [-79.84952168531684, 34.90265832797327], [-79.87105744927449, 34.95248379002789], [-79.86746815528156, 34.98255087919878], [-79.89977180121801, 35.00402737146371], [-79.87823603726036, 35.034953520325196], [-79.91053968319683, 35.06673872887728], [-79.92489685916858, 35.115705131241306], [-79.94643262312623, 35.1182823103131], [-79.99309344503445, 35.085638042070414], [-80.06846861888619, 35.11140983278832], [-80.07564720687206, 35.143195041340405]]]}}",45710.0
48111,"{""type"": ""Feature"", ""id"": ""48111"", ""properties"": {""name"": ""Dallam""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-103.00405723377233, 36.50050935248352], [-102.16416243942439, 36.50050935248352], [-102.16416243942439, 36.055516432754324], [-103.03995017370173, 36.055516432754324], [-103.03995017370173, 36.317529638386375], [-103.04353946769467, 36.50050935248352], [-103.00405723377233, 36.50050935248352]]]}}",7052.0
19103,"{""type"": ""Feature"", ""id"": ""19103"", ""properties"": {""name"": ""Johnson""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-91.83058503375034, 41.861900881498805], [-91.36756610866108, 41.86018276211762], [-91.36756610866108, 41.59816955648556], [-91.36756610866108, 41.42292137960379], [-91.48242351643516, 41.42378043929438], [-91.51472716237161, 41.46931060289602], [-91.51831645636456, 41.51140452773527], [-91.83058503375034, 41.51140452773527], [-91.8269957397574, 41.60074673555735], [-91.83058503375034, 41.861900881498805]]]}}",142006.0
19117,"{""type"": ""Feature"", ""id"": ""19117"", ""properties"": {""name"": ""Lucas""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-93.55703544435444, 41.160908173971734], [-93.32732062880629, 41.160908173971734], [-93.09760581325813, 41.160908173971734], [-93.09760581325813, 40.89803590864908], [-93.55703544435444, 40.89803590864908], [-93.55703544435444, 41.160908173971734]]]}}",8700.0
40151,"{""type"": ""Feature"", ""id"": ""40151"", ""properties"": {""name"": ""Woods""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-99.45783476874769, 36.99962303272032], [-99.0019944316443, 36.99962303272032], [-98.54615409454094, 36.998763973029725], [-98.53897550655506, 36.94206603345033], [-98.53179691856919, 36.594146858758585], [-98.53538621256212, 36.463569785787854], [-98.53179691856919, 36.39742218961189], [-98.62511856238562, 36.39226783146831], [-98.70049373623736, 36.41632150280502], [-98.72561879418794, 36.44552953228531], [-98.80817255602555, 36.46099260671606], [-98.84406549595495, 36.506522770317694], [-98.95892290372903, 36.506522770317694], [-98.95892290372903, 36.59930121690216], [-99.01276231362313, 36.640536082050815], [-99.06301242952429, 36.71527427513274], [-99.08454819348194, 36.721287692966925], [-99.13838760337603, 36.783139990689904], [-99.24965571715717, 36.78485811007109], [-99.29631653906539, 36.81922049769497], [-99.31426300903009, 36.856160064390636], [-99.37528100691006, 36.879354676036755], [-99.45783476874769, 36.99962303272032]]]}}",9125.0
18157,"{""type"": ""Feature"", ""id"": ""18157"", ""properties"": {""name"": ""Tippecanoe""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-87.09630625706257, 40.56300262931629], [-86.76968050370503, 40.56214356962569], [-86.6943053298533, 40.56214356962569], [-86.6943053298533, 40.43242555634556], [-86.6943053298533, 40.21422439493394], [-87.09271696306963, 40.21508345462454], [-87.09271696306963, 40.3662779601696], [-87.09271696306963, 40.475378540875404], [-87.09630625706257, 40.56300262931629]]]}}",183397.0
21221,"{""type"": ""Feature"", ""id"": ""21221"", ""properties"": {""name"": ""Trigg""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-88.15873727897278, 36.8673278403684], [-88.00439763727637, 36.910280824898244], [-87.87877234752347, 36.960106286952865], [-87.85723658356584, 36.9506566303563], [-87.7639149397494, 36.97471030169301], [-87.73161129381293, 37.002200211792115], [-87.65982541395414, 36.96611970478704], [-87.67059329593296, 36.87849561634616], [-87.67418258992589, 36.7556500805908], [-87.69571835388354, 36.637099843288425], [-87.85364728957289, 36.63366360452604], [-87.85005799557995, 36.663730693696934], [-88.06900492914929, 36.67833470843708], [-88.11207645706456, 36.74705948368483], [-88.15873727897278, 36.8673278403684]]]}}",14267.0
37165,"{""type"": ""Feature"", ""id"": ""37165"", ""properties"": {""name"": ""Scotland""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-79.69159274962749, 34.804725523245224], [-79.62339616376164, 34.827061075200746], [-79.62698545775457, 34.85197380622806], [-79.56237816588165, 34.91038986518865], [-79.5839139298393, 34.955060969099684], [-79.57314604786048, 34.99200053579535], [-79.4582886400864, 35.043544117231164], [-79.39727064220642, 34.99543677455774], [-79.35419911429113, 34.94389319312192], [-79.34702052630526, 34.838228851178506], [-79.35778840828408, 34.82018859767597], [-79.33625264432644, 34.76692689685896], [-79.46187793407934, 34.630336406054056], [-79.67364627966279, 34.804725523245224], [-79.69159274962749, 34.804725523245224]]]}}",35711.0
51133,"{""type"": ""Feature"", ""id"": ""51133"", ""properties"": {""name"": ""Northumberland""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-76.5186568598686, 38.03478995988959], [-76.46840674396744, 38.01331346762467], [-76.41456733407334, 37.96692424433244], [-76.34278145421455, 37.94716587144871], [-76.23510263442634, 37.88874981248812], [-76.25304910439104, 37.83291093259932], [-76.30688851428513, 37.81229350002499], [-76.3212456902569, 37.680857367363664], [-76.375085100151, 37.711783516225154], [-76.36431721817218, 37.768481455804555], [-76.40021015810157, 37.780508291472906], [-76.42892451004509, 37.82861563414634], [-76.46840674396744, 37.822602216312156], [-76.50788897788978, 37.8389243504335], [-76.54737121181212, 37.86899143960439], [-76.554549799798, 37.93170279701796], [-76.63351426764268, 37.96692424433244], [-76.61556779767797, 38.00128663195631], [-76.5724962697627, 38.02705842267422], [-76.5186568598686, 38.03478995988959]]]}}",12272.0
72145,"{""type"": ""Feature"", ""id"": ""72145"", ""properties"": {""name"": ""Vega Baja""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-66.43991932769327, 18.4860276406664], [-66.35018697786978, 18.4860276406664], [-66.37531203582036, 18.344282791717916], [-66.396847799778, 18.371772701817015], [-66.44350862168622, 18.370913642126418], [-66.43991932769327, 18.4860276406664]]]}}",55866.0
48149,"{""type"": ""Feature"", ""id"": ""48149"", ""properties"": {""name"": ""Fayette""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-97.31502625496255, 29.786957870468697], [-97.02429344153441, 30.05154825517255], [-97.02070414754147, 30.03178988228882], [-96.84482874188741, 30.115977731967313], [-96.79457862598626, 30.160648835878355], [-96.76586427404274, 30.13917234361343], [-96.68331051220511, 30.15119917928179], [-96.64741757227571, 30.145185761447607], [-96.62229251432514, 30.044675777647768], [-96.56845310443104, 29.961346987659873], [-96.71561415814158, 29.79297128830288], [-96.87354309383093, 29.632327126161258], [-97.14274014330142, 29.62803182770827], [-97.1319722613226, 29.643494902139018], [-97.31861554895548, 29.784380691396912], [-97.31502625496255, 29.786957870468697]]]}}",24909.0
27103,"{""type"": ""Feature"", ""id"": ""27103"", ""properties"": {""name"": ""Nicollet""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-94.78098469594696, 44.456261147101465], [-94.6230557602576, 44.456261147101465], [-93.93032201962019, 44.45712020679206], [-93.96262566555666, 44.36520081989819], [-93.93391131361314, 44.34372432763327], [-93.95903637156371, 44.3076438206282], [-94.02364366343663, 44.25781835857358], [-94.01287578145781, 44.239778105071046], [-94.02364366343663, 44.221737851568506], [-94.00210789947899, 44.1693352104421], [-94.04517942739427, 44.15473119570195], [-94.11337601326012, 44.18136204611045], [-94.21387624506245, 44.20112041899418], [-94.28925141891419, 44.239778105071046], [-94.3718051807518, 44.26469083609835], [-94.41128741467415, 44.27328143300432], [-94.4615375305753, 44.33255655165551], [-94.52255552845529, 44.36520081989819], [-94.66612728817287, 44.394408849378486], [-94.6948416401164, 44.42791217731177], [-94.78098469594696, 44.456261147101465]]]}}",33226.0
46135,"{""type"": ""Feature"", ""id"": ""46135"", ""properties"": {""name"": ""Yankton""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-97.63806271432713, 43.1685306708967], [-97.39758001680016, 43.1693897305873], [-97.16068661326612, 43.170248790277896], [-97.16068661326612, 43.08348376152761], [-97.16068661326612, 42.79999406363063], [-97.21452602316023, 42.81287995898958], [-97.21811531715316, 42.84552422723227], [-97.30784766697667, 42.867000719497184], [-97.36168707687077, 42.85497388382883], [-97.41552648676486, 42.866141659806594], [-97.44065154471544, 42.846383286922865], [-97.48372307263072, 42.850678585375846], [-97.6344734203342, 42.85153764506644], [-97.63806271432713, 43.1685306708967]]]}}",22649.0
48391,"{""type"": ""Feature"", ""id"": ""48391"", ""properties"": {""name"": ""Refugio""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-97.54115177651776, 28.16505317462174], [-97.37604425284252, 28.38840869417694], [-97.16068661326612, 28.55334815477154], [-97.10684720337203, 28.555066274152736], [-97.09249002740027, 28.53444884157841], [-97.04582920549205, 28.549911916009158], [-96.98122191361914, 28.49922739426394], [-96.91661462174622, 28.485482439214387], [-96.89148956379563, 28.50695893147931], [-96.84841803588036, 28.47603278261782], [-96.81252509595096, 28.43050261901619], [-96.79098933199332, 28.446824753137527], [-96.76586427404274, 28.41074424613246], [-96.79098933199332, 28.38411339572395], [-96.79098933199332, 28.31882485923859], [-97.12479367333673, 28.27157657625576], [-97.12479367333673, 28.25353632275322], [-97.02788273552736, 28.18481154750547], [-97.15350802528025, 28.133267966069653], [-97.21452602316023, 28.07657002649026], [-97.26118684506845, 28.07571096679966], [-97.31861554895548, 28.13756326452264], [-97.34374060690607, 28.120382070710704], [-97.42629436874368, 28.11780489163891], [-97.48372307263072, 28.16848941338413], [-97.51961601256012, 28.151308219572194], [-97.54115177651776, 28.16505317462174]]]}}",7315.0
48357,"{""type"": ""Feature"", ""id"": ""48357"", ""properties"": {""name"": ""Ochiltree""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-101.08378494754947, 36.49965029279292], [-100.95457036380363, 36.49965029279292], [-100.54539084860848, 36.49965029279292], [-100.54539084860848, 36.05637549244492], [-101.0873742415424, 36.05723455213551], [-101.08378494754947, 36.49965029279292]]]}}",10577.0
47131,"{""type"": ""Feature"", ""id"": ""47131"", ""properties"": {""name"": ""Obion""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-89.3467935906359, 36.50308653155531], [-89.30013276872768, 36.50738183000829], [-88.99863207332074, 36.502227471864714], [-88.83352454964549, 36.50308653155531], [-88.82634596165961, 36.50308653155531], [-88.81557807968079, 36.41030808497084], [-88.8873639595396, 36.39312689115891], [-88.94838195741957, 36.41202620435204], [-88.95914983939839, 36.22303307242072], [-88.96273913339132, 36.201556580155795], [-89.15297171501715, 36.204992818918186], [-89.48318676236762, 36.212724356133556], [-89.42934735247353, 36.25911357942579], [-89.40422229452294, 36.31409339962399], [-89.40422229452294, 36.351892026010255], [-89.36115076660766, 36.409449025280246], [-89.3467935906359, 36.50308653155531]]]}}",30900.0
48321,"{""type"": ""Feature"", ""id"": ""48321"", ""properties"": {""name"": ""Matagorda""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-96.37822052280522, 28.390126813558133], [-96.32438111291113, 28.64269036259362], [-96.32438111291113, 28.675334630836304], [-96.31002393693936, 28.963119627186266], [-95.96545171361713, 29.146958400974007], [-95.87571936379364, 29.229428131271305], [-95.83982642386424, 29.174448311073107], [-95.84341571785717, 29.105723535825355], [-95.7644512500125, 29.060193372223715], [-95.7823977199772, 29.043871238102376], [-95.7644512500125, 28.967414925639254], [-95.67471890018899, 28.96483774656746], [-95.64959384223842, 28.941643134921343], [-95.63523666626666, 28.897831090700905], [-95.59216513835138, 28.871200240292396], [-95.57062937439375, 28.83168349452494], [-95.50602208252081, 28.825670076690763], [-95.66036172421724, 28.75093188360883], [-95.81111207192072, 28.66502591454914], [-96.00134465354652, 28.588569602086018], [-96.22029158711587, 28.49235491673916], [-96.37822052280522, 28.390126813558133]]]}}",36719.0
55129,"{""type"": ""Feature"", ""id"": ""55129"", ""properties"": {""name"": ""Washburn""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-92.04953196731967, 46.15719933448334], [-91.55062010230102, 46.15719933448334], [-91.55062010230102, 45.98366927698276], [-91.54344151431513, 45.98281021729217], [-91.5398522203222, 45.63746822167221], [-92.03158549735497, 45.640045400744], [-92.03517479134791, 45.98366927698276], [-92.04953196731967, 45.98366927698276], [-92.04953196731967, 46.15719933448334]]]}}",15685.0
51520,"{""type"": ""Feature"", ""id"": ""51520"", ""properties"": {""name"": ""Bristol""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-82.24358077860778, 36.59586497813977], [-82.17897348673486, 36.62679112700126], [-82.11436619486194, 36.63881796266962], [-82.14666984079841, 36.595005918449175], [-82.24358077860778, 36.59586497813977]]]}}",17340.0
51570,"{""type"": ""Feature"", ""id"": ""51570"", ""properties"": {""name"": ""Colonial Heights""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-77.40521247612476, 37.237582567015664], [-77.41598035810358, 37.23328726856268], [-77.43033753407533, 37.276240253092524], [-77.36931953619536, 37.298575805048046], [-77.38367671216712, 37.24273692515924], [-77.40521247612476, 37.237582567015664]]]}}",17554.0
51185,"{""type"": ""Feature"", ""id"": ""51185"", ""properties"": {""name"": ""Tazewell""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-81.9025978492785, 37.14222694135941], [-81.85593702737027, 37.17401214991149], [-81.76261538355384, 37.2015020600106], [-81.73749032560325, 37.23844162670626], [-81.67647232772327, 37.2015020600106], [-81.55443633196332, 37.20751547784477], [-81.5077755100551, 37.23242820887208], [-81.50059692206922, 37.25819999958999], [-81.4180431602316, 37.272804014330134], [-81.38932880828808, 37.32005229731297], [-81.36061445634456, 37.3380925508155], [-81.32113222242222, 37.29943486473864], [-81.22422128461284, 37.23500538794387], [-81.28523928249282, 37.21610607475074], [-81.26370351853518, 37.17315309022089], [-81.31395363443634, 37.15940813517135], [-81.3283108104081, 37.13879070259702], [-81.27088210652106, 37.12762292661926], [-81.27088210652106, 37.09326053899538], [-81.35702516235162, 37.05803909168091], [-81.4000966902669, 37.05803909168091], [-81.46111468814688, 37.03570353972539], [-81.4359896301963, 37.009931749007485], [-81.47906115811158, 36.98587807767077], [-81.47547186411863, 37.01852234591345], [-81.57597209592096, 36.98931431643316], [-81.68365091570915, 36.932616376853765], [-81.70877597365974, 36.9772874807648], [-81.78056185351853, 36.95838816757167], [-81.82722267542675, 37.05374379322792], [-81.89182996729967, 37.11301891187911], [-81.9025978492785, 37.14222694135941]]]}}",43367.0
72149,"{""type"": ""Feature"", ""id"": ""72149"", ""properties"": {""name"": ""Villalba""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-66.52247308953089, 18.151853421024207], [-66.47222297362974, 18.17762521174211], [-66.44350862168622, 18.176766152051513], [-66.41838356373563, 18.144980943499434], [-66.42915144571445, 18.082269586085857], [-66.49375873758737, 18.098591720207196], [-66.51888379553796, 18.08484676515765], [-66.52247308953089, 18.151853421024207]]]}}",24186.0
20205,"{""type"": ""Feature"", ""id"": ""20205"", ""properties"": {""name"": ""Wilson""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-95.9618624196242, 37.603541995209945], [-95.9618624196242, 37.734119068180675], [-95.52396855248551, 37.73240094879948], [-95.52396855248551, 37.383622714417136], [-95.9618624196242, 37.387058953179526], [-95.9618624196242, 37.603541995209945]]]}}",8956.0
51181,"{""type"": ""Feature"", ""id"": ""51181"", ""properties"": {""name"": ""Surry""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-77.15396189661897, 37.11215985218852], [-77.07140813478135, 37.184320866198654], [-77.01039013690136, 37.21266983598835], [-77.01397943089431, 37.23328726856268], [-76.97090790297902, 37.248750342993425], [-76.9421935510355, 37.234146328253274], [-76.90988990509905, 37.20236111970119], [-76.86681837718378, 37.20923359722597], [-76.80221108531084, 37.19806582124821], [-76.74837167541675, 37.15081753826538], [-76.7160680294803, 37.149099418884184], [-76.68735367753678, 37.198924880938804], [-76.66222861958619, 37.17401214991149], [-76.67299650156501, 37.14222694135941], [-76.6981215595156, 37.05889815137151], [-76.84887190721906, 36.99618679395793], [-76.95296143301432, 36.94464321252212], [-76.96731860898609, 37.00048209241092], [-76.96372931499315, 37.05460285291852], [-77.03551519485194, 37.07006592734927], [-77.07499742877428, 37.06662968858688], [-77.15396189661897, 37.11215985218852]]]}}",6731.0
27149,"{""type"": ""Feature"", ""id"": ""27149"", ""properties"": {""name"": ""Stevens""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-96.25259523305233, 45.75945469773697], [-95.75727266202662, 45.76031375742757], [-95.75727266202662, 45.58592464023639], [-95.7465047800478, 45.58592464023639], [-95.7465047800478, 45.41239458273582], [-96.1162020613206, 45.41239458273582], [-96.24182735107351, 45.41239458273582], [-96.24182735107351, 45.58592464023639], [-96.25259523305233, 45.58592464023639], [-96.25259523305233, 45.75945469773697]]]}}",9762.0
51187,"{""type"": ""Feature"", ""id"": ""51187"", ""properties"": {""name"": ""Warren""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-78.39585761817618, 38.82254769616696], [-78.3348396202962, 38.88182281481814], [-78.2989466803668, 38.94367511254112], [-78.3348396202962, 38.9496885303753], [-78.31330385633856, 39.008104589335886], [-78.16255350863509, 39.01755424593245], [-78.15178562665626, 39.03645355912558], [-78.09794621676217, 39.01325894747947], [-78.05846398283983, 39.01927236531365], [-78.00462457294573, 38.97975561954619], [-78.07641045280452, 38.91274896367963], [-78.06205327683277, 38.892131531105306], [-78.13024986269862, 38.8646416210062], [-78.15178562665626, 38.854332904719044], [-78.18408927259273, 38.792480606996065], [-78.25228585845858, 38.75725915968159], [-78.28458950439504, 38.75897727906278], [-78.29176809238092, 38.78045377132771], [-78.39585761817618, 38.82254769616696]]]}}",38807.0
19135,"{""type"": ""Feature"", ""id"": ""19135"", ""properties"": {""name"": ""Monroe""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-93.09760581325813, 41.160908173971734], [-92.87148029170291, 41.160908173971734], [-92.64176547615476, 41.160908173971734], [-92.63817618216181, 40.898894968339675], [-93.09760581325813, 40.89803590864908], [-93.09760581325813, 41.160908173971734]]]}}",7964.0
48325,"{""type"": ""Feature"", ""id"": ""48325"", ""properties"": {""name"": ""Medina""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-99.41117394683947, 29.627172768017672], [-99.0019944316443, 29.622877469564692], [-98.97686937369373, 29.613427812968126], [-98.98404796167961, 29.564461410604103], [-98.92661925779257, 29.56188423153231], [-98.80817255602555, 29.690743185121846], [-98.80458326203262, 29.522367485764853], [-98.80458326203262, 29.25090462353623], [-98.80458326203262, 29.090260461394607], [-99.4147632408324, 29.091119521085204], [-99.41117394683947, 29.627172768017672]]]}}",47920.0
28141,"{""type"": ""Feature"", ""id"": ""28141"", ""properties"": {""name"": ""Tishomingo""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-88.36332703657037, 34.99543677455774], [-88.20180880688807, 34.99543677455774], [-88.15514798497985, 34.922416700857], [-88.09771928109281, 34.89234961168611], [-88.14079080900808, 34.58137000369003], [-88.15514798497985, 34.46281976638766], [-88.32743409664096, 34.46367882607826], [-88.3310233906339, 34.74029604645046], [-88.3669163305633, 34.7557591208812], [-88.36332703657037, 34.99543677455774]]]}}",19503.0
42111,"{""type"": ""Feature"", ""id"": ""42111"", ""properties"": {""name"": ""Somerset""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-79.29318111641116, 40.040694337433365], [-79.25728817648177, 40.0888016801068], [-79.21062735457355, 40.11886876927769], [-79.18550229662296, 40.10941911268112], [-79.16037723867238, 40.16096269411693], [-79.14243076870768, 40.163539873188725], [-79.05628771287712, 40.28466728956289], [-78.93425171711716, 40.28466728956289], [-78.89476948319484, 40.271781394203934], [-78.88400160121601, 40.244291484104835], [-78.6578760796608, 40.24257336472364], [-78.74042984149841, 40.06990236691366], [-78.76196560545606, 40.05701647155471], [-78.75837631146311, 39.82335223571235], [-78.80862642736427, 39.72284225191251], [-78.92707312913129, 39.72284225191251], [-79.39368134821348, 39.721124132531315], [-79.40085993619935, 39.755486520155195], [-79.35778840828408, 39.7812583108731], [-79.36496699626996, 39.82077505664056], [-79.41880640616407, 39.85341932488324], [-79.39727064220642, 39.90066760786607], [-79.29318111641116, 40.040694337433365]]]}}",76201.0
36109,"{""type"": ""Feature"", ""id"": ""36109"", ""properties"": {""name"": ""Tompkins""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-76.6981215595156, 42.546571454904544], [-76.58685344573445, 42.55000769366693], [-76.61915709167091, 42.56632982778827], [-76.66581791357913, 42.62302776736767], [-76.45763886198861, 42.627323065820654], [-76.45763886198861, 42.61873246891468], [-76.26381698636986, 42.623886827058264], [-76.25304910439104, 42.407403785027846], [-76.29970992629926, 42.385068233072325], [-76.24228122241222, 42.3635917408074], [-76.24945981039811, 42.296585084940844], [-76.34996004220042, 42.31806157720577], [-76.41456733407334, 42.31806157720577], [-76.41456733407334, 42.26308175700756], [-76.47558533195331, 42.26394081669816], [-76.47558533195331, 42.281122010510096], [-76.5366033298333, 42.28198107020069], [-76.61915709167091, 42.28284012989129], [-76.69094297152971, 42.284558249272486], [-76.68735367753678, 42.37475951678516], [-76.6981215595156, 42.546571454904544]]]}}",104268.0
13121,"{""type"": ""Feature"", ""id"": ""13121"", ""properties"": {""name"": ""Fulton""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-84.80992598355984, 33.57369298661986], [-84.7524972796728, 33.630390926199254], [-84.65558634186341, 33.66303519444194], [-84.65199704787048, 33.683652627016265], [-84.57662187401874, 33.74378680535805], [-84.46894305423054, 33.827115595345944], [-84.44022870228702, 33.88982695275952], [-84.4474072902729, 33.90958532564325], [-84.40433576235762, 33.94394771326713], [-84.3756214104141, 33.98690069779697], [-84.40074646836469, 34.014390607896075], [-84.41869293832939, 34.07366572654726], [-84.41869293832939, 34.10888717386173], [-84.36126423444234, 34.12349118860188], [-84.35408564645647, 34.176752889418886], [-84.25717470864709, 34.18620254601545], [-84.25717470864709, 34.10974623355233], [-84.18897812278122, 34.08655162190621], [-84.142317300873, 34.05562547304473], [-84.09924577295773, 34.05047111490114], [-84.16744235882358, 34.02813556294562], [-84.18179953479535, 33.99892753346533], [-84.2141031807318, 34.00408189160891], [-84.26435329663296, 33.98690069779697], [-84.27871047260473, 33.957692668316675], [-84.34690705847058, 33.961128907079065], [-84.35049635246352, 33.6475721200112], [-84.45817517225171, 33.64843117970179], [-84.45817517225171, 33.55135743466434], [-84.56944328603285, 33.52472658425584], [-84.60892551995519, 33.50239103230032], [-84.61969340193401, 33.510981629206285], [-84.84940821748218, 33.51184068889688], [-84.81710457154571, 33.52043128580285], [-84.83146174751747, 33.545344016830164], [-84.80992598355984, 33.57369298661986]]]}}",996757.0
18117,"{""type"": ""Feature"", ""id"": ""18117"", ""properties"": {""name"": ""Orange""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-86.68353744787447, 38.68681626505264], [-86.31025087260872, 38.68767532474324], [-86.31025087260872, 38.423084940039395], [-86.31025087260872, 38.3938769105591], [-86.67994815388154, 38.3947359702497], [-86.68353744787447, 38.52617210291102], [-86.68353744787447, 38.68681626505264]]]}}",19579.0
36103,"{""type"": ""Feature"", ""id"": ""36103"", ""properties"": {""name"": ""Suffolk""}, ""geometry"": {""type"": ""MultiPolygon"", ""coordinates"": [[[[-72.03562866268662, 41.25540473993739], [-72.02486078070781, 41.27086781436814], [-71.92794984289843, 41.28976712756127], [-72.00332501675017, 41.252827560865605], [-72.03562866268662, 41.25540473993739]]], [[[-72.14330748247482, 41.09819681655816], [-72.12536101251013, 41.115378010370094], [-72.08587877858778, 41.10163305532055], [-72.08587877858778, 41.0586800707907], [-72.10741454254543, 41.08874715996159], [-72.14330748247482, 41.09819681655816]]], [[[-72.21509336233362, 41.183243725927255], [-72.15766465844658, 41.1969886809768], [-72.20073618636187, 41.160049114281136], [-72.21509336233362, 41.183243725927255]]], [[[-73.42468543795438, 40.610250912299115], [-73.43186402594026, 40.72364679145791], [-73.46057837788378, 40.86710975978759], [-73.49647131781317, 40.92294863967639], [-73.48570343583435, 40.9461432513225], [-73.40673896798968, 40.9203714606046], [-73.39956038000379, 40.95559290791907], [-73.36725673406734, 40.93153923658236], [-73.29547085420855, 40.92466675905759], [-73.23086356233563, 40.90490838617386], [-73.148309800498, 40.92896205751057], [-73.14113121251212, 40.96590162420623], [-73.08011321463215, 40.97277410173101], [-73.04422027470275, 40.96246538544385], [-72.77502322523225, 40.96504256451564], [-72.63504075950759, 40.98222375832758], [-72.58479064360644, 40.99768683275832], [-72.47711182381823, 41.05180759326593], [-72.44480817788178, 41.0861699808898], [-72.4017366499665, 41.09733775686756], [-72.35507582805828, 41.14029074139741], [-72.27970065420654, 41.15833099489994], [-72.23662912629126, 41.156612875518746], [-72.30123641816418, 41.11194177160771], [-72.33354006410065, 41.106787413464126], [-72.27970065420654, 41.080156563055624], [-72.26175418424184, 41.04235793666936], [-72.20073618636187, 41.0320492203822], [-72.16125395243952, 41.05352571264712], [-72.10382524855248, 40.99167341492414], [-72.04998583865839, 41.00627742966429], [-71.96743207682077, 41.04751229481294], [-71.96025348883488, 41.071565966149656], [-71.89923549095491, 41.08101562274622], [-71.85616396303963, 41.07070690645906], [-71.87411043300433, 41.052666652956525], [-72.1145931305313, 40.971915042040415], [-72.39455806198062, 40.86625070009699], [-72.57402276162762, 40.81298899927999], [-72.86475557505575, 40.733096448054475], [-73.05498815668156, 40.66608979218792], [-73.20932779837798, 40.63086834487344], [-73.30623873618735, 40.62055962858628], [-73.327774500145, 40.633445523945234], [-73.42468543795438, 40.610250912299115]]]]}}",1498130.0
20107,"{""type"": ""Feature"", ""id"": ""20107"", ""properties"": {""name"": ""Linn""}, ""geometry"": {""type"": ""Polygon"", ""coordinates"": [[[-95.06453892138921, 38.38958161210611], [-94.61228787827878, 38.388722552415516], [-94.61228787827878, 38.0597026909169], [-94.61228787827878, 38.037367138961386], [-95.07889609736097, 38.037367138961386], [-95.07530680336802, 38.25900453913538], [-95.06453892138921, 38.25900453913538], [-95.06453892138921, 38.38958161210611]]]}}",9524.0
